id,name,brand,barcode,category,serving_size,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,is_verified,created_by,created_at,name_tr,category_tr
d6f175df-3b5d-4b1a-aaab-de79f9868b10,Chicken Tagliatelle,M&S Food,937641,protein,1 portion (400 g),127,7.1,15.7,3.7,1.3,2.6,177.0,true,,2026-02-14 19:31:23.864606+00,Tavuklu Tagliatelle,protein
d6f408eb-42b7-4e62-8567-e849109bf268,Mild tom yum rice ramen noodle soup,,708953651033,other,1 CONTAINER (57 g),368,8.8,79.0,2.6,5.3,1.8,860.0,true,,2026-02-14 19:28:46.350917+00,Hafif acılı tom yum pirinç ramen erişte çorbası,diğer
d6f4cd6f-3d6d-45dd-a196-eae6b97a5c30,Grec,Jaouda,6111242105867,dairy,165g,102,2.1,13.3,4.5,0.0,11.2,0.0,true,,2026-02-14 19:35:43.425762+00,Yunan,günlük
d6fdb2bb-1ee9-40d2-adb0-48d908daa0e1,Wholemeal toastie,Asda,5054781563129,grains,100g,234,12.0,37.0,2.9,,3.0,352.0,true,,2026-02-14 19:38:29.417084+00,Tam buğdaylı tost,tahıllar
d6fe60d5-cf5b-4a73-af97-493d3c0fb73a,Flahavans Microwave Quick Porridge Oats,Flahavan's,5099801000352,protein,1 serving (30 g),370,11.3,63.3,5.7,8.3,1.0,13.3,true,,2026-02-14 19:41:03.080367+00,Flahavans Mikrodalgada Hızlı Yulaf Lapası,protein
d700ad65-df16-42e4-a39d-16ec24f3e56f,Think Big Energy - Heidelbeere-Kaktusfeige,"Flying Power, S. Spitz",4061459666472,beverages,330 ml,19,0.5,4.3,0.5,,4.3,32.0,true,,2026-02-14 19:27:05.637594+00,Think Big Energy - Yaban Mersini-Dikenli Armut,içecekler
d7011ad4-63b5-4772-8fdc-aabf244b5a21,Graham de Vel Pitar,Vel Pitar,5941143026746,grains,100g,238,10.2,43.5,1.5,4.8,3.1,1200.0,true,,2026-02-14 19:38:20.466903+00,Graham de Vel Pitar,tahıllar
d7053d26-c82f-42d9-9490-344bb02f30ef,Petits beurre chocolat au lait,Filet bleu,3556940331607,snacks,100g,506,7.5,60.0,26.0,0.0,30.0,280.0,true,,2026-02-14 19:28:05.515481+00,Sütlü çikolatalı tereyağlı kurabiyeler,atıştırmalıklar
d709747e-56d5-429c-858d-0240f0f3421c,Salade à la Catalane au Thon,Lidl,4056489090557,protein,100g,131,9.9,9.8,5.8,,2.3,400.0,true,,2026-02-14 19:32:47.216121+00,Ton balıklı Katalan usulü salata,protein
d70d92ca-fe86-4a1c-b3f1-e48a4847b1c0,Les Sablés,La Mère Poulard,3472860051053,snacks,1 biscuit (7.8 g),500,6.4,70.5,21.8,,19.2,0.3,true,,2026-02-14 19:45:37.43189+00,Kurabiyeler,atıştırmalıklar
d7103d5d-56fd-4d69-9349-0c200373a893,Taglitelle,Tesco,5057545806975,protein,0.5 pack cooked (255 g),145,4.6,28.3,1.2,1.4,0.2,4.0,true,,2026-02-14 19:33:32.60119+00,Taglitelle,protein
d71ff898-2e3b-40e6-b60a-8c969c4b85a1,Malt Loaf,Soreen,5010043000917,snacks,1 serving (52 g),304,7.9,63.5,1.7,3.3,19.2,181.0,true,,2026-02-14 19:44:49.269859+00,Malt Ekmeği,atıştırmalıklar
d7230ffb-6c8b-440b-b288-4328306ec604,Dominican dark chocolate,Sainsbury's,392211,snacks,1 portion (20 g),580,8.8,32.7,44.0,11.4,26.4,31.0,true,,2026-02-14 19:44:16.000314+00,Dominik bitter çikolatası,atıştırmalıklar
d725b779-bacf-46f6-9112-10fbc24be66e,Greek Yogurt Mixed Berry,Chobani,818290011800,beverages,1 portion (207 g),140,10.0,17.0,3.5,1.0,14.5,85.0,true,,2026-02-14 19:37:43.332543+00,Yunan Yoğurdu Karışık Meyveli,içecekler
d728522d-5e2b-459f-ad5f-1ce6292671f6,Amazonian energy drink Mango Chilli,,8710604788373,beverages,100g,23,0.0,5.6,0.0,,5.3,0.0,true,,2026-02-14 19:27:13.025588+00,Amazon enerji içeceği Mango Chilli,içecekler
d72a9a39-1baa-47ac-ac83-da52005416d2,Saucisses cocktail classique,Madrange,3180940088270,protein,100g,281,13.0,1.1,25.0,0.0,0.8,760.0,true,,2026-02-14 19:34:26.639338+00,Klasik kokteyl sosisleri,protein
d72b80a9-67d7-49bf-a0e2-892ad741193d,JOKER LE FRUIT OSP PET,Joker,3123349014709,beverages,100g,42,0.6,8.7,0.0,,8.7,4.0,true,,2026-02-14 19:20:30.87731+00,JOKER MEYVE OSP EV HAYVANI,içecekler
d72c1bca-eb97-4d5f-bd2c-bab094d1a9f3,Natur mit Kokosnuss,Alpro,5411188138051,dairy,100g,54,3.9,2.3,2.9,0.9,2.2,88.0,true,,2026-02-14 19:37:40.984219+00,Hindistan ceviziyle doğa,günlük
d72dcb6e-0c50-4016-8628-9f6bbfdd8ed9,Australian Quick Oats,Woolworths,13006339,protein,1 serving (25 g),88,4.0,15.2,0.4,4.0,4.8,1580.0,true,,2026-02-14 19:39:55.021597+00,Avustralya Hızlı Yulaf Ezmesi,protein
d7373537-8950-463c-b352-2e4d77e7a259,Lasagne Schwein & Spinat,"Chef select, Italiamo",4056489865582,grains,1.0 bak (400.0 g),128,5.2,14.3,5.3,1.3,3.1,392.0,true,,2026-02-14 19:39:22.960592+00,Domuz eti ve ıspanaklı lazanya,tahıllar
d73e81e9-025f-4d84-84e8-8cc6e1231b30,Cerelac,Nestlé,6033000086815,other,50g,422,15.0,65.0,10.0,2.8,0.0,2.8,true,,2026-02-14 19:28:53.72828+00,Cerelac,diğer
d74affa5-3df0-46a1-a47f-9f1cc7e2ec15,Scottish porridge oats,By Sainsbury's,358156,grains,1 portion (40 g),362,11.0,60.0,6.5,9.5,0.5,10.0,true,,2026-02-14 19:41:03.080367+00,İskoç yulaf ezmesi,tahıllar
d74c490b-afa9-4821-bb9a-43142afa929d,Select starts weight control instant oatmeal,Quaker,30000563977,grains,1 serving (43 g),330,14.0,65.1,6.1,16.3,2.3,500.0,true,,2026-02-14 19:41:16.681477+00,"Select, kilo kontrolü için hazır yulaf ezmesini başlatır.",tahıllar
d75076b4-12f8-4476-b067-3325e3ce8505,Chunky vegetable and beef soup,,5000232895547,protein,100g,49,2.3,6.8,1.2,1.1,1.7,196.0,true,,2026-02-14 19:32:11.196206+00,İri doğranmış sebzeli ve etli çorba,protein
d755b7f7-b1ed-4cf6-9c4c-acf44ad7c882,shrimp flavor ramen express,,810037810394,protein,64g,438,7.8,57.8,18.8,1.6,3.1,1780.0,true,,2026-02-14 19:35:24.73258+00,karides aromalı ramen express,protein
d75645b6-5e71-48e6-aa9c-64d622bdc950,Bagel thins,Rowan Hill Bakery,4056489240099,grains,1 bagel (45 g),280,10.9,53.8,1.6,3.1,7.1,244.0,true,,2026-02-14 19:38:15.218027+00,Bagel inceleri,tahıllar
d7565d8a-19b8-47b5-ae8d-61743d54086f,Nutritious Oatmeal,Happy Everyone,6925051202323,grains,1 packet (30 g),433,6.7,73.3,10.0,3.3,23.3,267.0,true,,2026-02-14 19:41:26.232661+00,Besleyici Yulaf Ezmesi,tahıllar
d7583cc0-d469-49e8-b2cd-68cf2723ed88,Oatmeal with raspberries,Activia,4770107253451,grains,100g,386,13.0,61.0,8.3,7.6,15.0,264.0,true,,2026-02-14 19:41:16.681477+00,Ahududulu yulaf ezmesi,tahıllar
d758bfc6-ed3a-40cf-99f3-4da11230fdb9,Greek Feta Cheese,Attis,5014747757153,dairy,1 serving (100 g),276,16.5,0.7,23.0,,0.7,900.0,true,,2026-02-14 19:36:40.6709+00,Yunan Feta Peyniri,günlük
d75e95fd-9638-4a73-8428-ac816f049953,Apricots,"Sainsbury’s, By sainsbury's, Sainsburys",1893854,fruits,30g,227,2.7,49.3,1.7,9.7,36.3,13.3,true,,2026-02-14 19:33:50.34637+00,Kayısılar,meyveler
d761b733-10b7-46ce-b961-6809d8484f5c,Bouchere,Isla Mondial,3700091902043,protein,100g,213,19.0,0.5,15.0,,0.5,60.0,true,,2026-02-14 19:32:11.196206+00,Bouchere,protein
d763a0eb-25a8-4e98-9d13-6e283633b0cb,John West Tuna Chunks In brine,John West,5000171032911,protein,80g,106,25.0,0.0,0.7,,0.0,360.0,true,,2026-02-14 19:35:08.890306+00,John West Tuzlu Suda Ton Balığı Parçaları,protein
d765e307-2188-4e0a-8cab-916deeff55d9,Fromage blanc au lait de brebis,Carrefour BIO,3560071270735,dairy,100.0g,106,5.8,5.0,7.0,0.0,4.3,52.0,true,,2026-02-14 19:21:48.24307+00,Koyun sütünden yapılan beyaz peynir,günlük
d766e54b-e19d-4f63-9dee-0696124fd776,Bonduelle taboule poulet roti 300g,Bonduelle,3083681055269,vegetables,300 g,177,6.5,19.0,8.0,2.5,2.5,360.0,true,,2026-02-14 19:20:56.21668+00,"Bonduelle tabbouleh, kızarmış tavuk ile 300 gr",sebze
d7675880-9e31-45a0-b7cd-bb1b819a89c6,Stone Baked Margherita Pizza,Tesco,5057967575824,dairy,1 1/2 pizza (129 g),260,13.5,33.5,7.4,2.5,3.4,327.0,true,,2026-02-14 19:36:08.32713+00,Taş Fırında Pişmiş Margarita Pizza,günlük
d76aa04d-4d0b-40ed-8db7-a0dad4b45a07,Aberdeen angus,Deluxe,4056489159452,protein,1 Burger (117 g),322,24.2,1.1,24.4,0.7,0.2,8140.0,true,,2026-02-14 19:32:33.759499+00,Aberdeen angus,protein
d77a67b9-0fa2-4303-bb0b-d11c5af3127f,Bâton de Berger Mini nature,Justin Bridou,3449865240898,protein,30g,510,29.0,4.1,42.0,,3.2,2000.0,true,,2026-02-14 19:34:18.019637+00,Mini Çoban Sopası (Doğal),protein
d77af211-159f-4b1c-95ba-7fb333e42674,Saag Aloo Rice,Tilda,5011157560359,grains,1 portion (125 g),125,2.8,20.6,3.0,1.8,0.5,205.0,true,,2026-02-14 19:40:11.010224+00,Saag Aloo Pilavı,tahıllar
d77c4d83-9cf0-4a37-8d23-528aeb1cc8c0,Choco Biscuit,"SL Technology, Swisslion",8600946851081,snacks,100g,500,6.0,65.0,24.0,,38.0,80.0,true,,2026-02-14 19:28:05.515481+00,Çikolatalı Bisküvi,atıştırmalıklar
d77fa9c3-bb5c-4abc-b374-fc2c1cdcc48d,Kiri® Goûter 5 barquettes,"Bel, Kiri, Kiri gouter",3073780968997,dairy,35 g,280,9.0,23.0,17.0,1.0,2.5,480.0,true,,2026-02-14 19:36:08.32713+00,Kiri® Atıştırmalık 5 tepsi,günlük
d783c237-3fb8-4aad-b9eb-9f0106fa1e31,Snickers,Mars,5000159550345,snacks,1 portion (41.7 g),495,9.1,58.0,25.0,,49.0,0.5,true,,2026-02-14 19:44:34.622421+00,Snickers,atıştırmalıklar
d78c8a1d-f221-4f19-8e38-7fe8fe326afa,Cheddar bonna 24 p,Bonna,6111265930026,dairy,16.6g,218,13.0,10.0,21.0,,6.0,0.0,true,,2026-02-14 19:35:47.36892+00,Çedar peyniri 24 adet,günlük
d790798f-8fdb-400c-983b-fe652d2f5893,Hi pro vaniglia,Danone,8001630011505,dairy,1 barattolino (160 g),34,9.4,3.6,0.1,,3.1,34.4,true,,2026-02-14 19:37:43.332543+00,Merhaba profesyonel vanilya,günlük
d7a79bd7-b949-4c33-a77d-57e23bf37953,P'tit Sacripant,Leader Price,3263852924819,snacks,25 g (2 biscuits),506,6.7,65.0,24.0,1.5,38.0,280.0,true,,2026-02-14 19:28:14.252797+00,Küçük Fedakarlık,atıştırmalıklar
d7adc10a-996e-4ca0-b419-dceab19c50d5,Peanut Butter Cup ICE CREAM,BEN & JERRY'S,8712100468117,dairy,150 g,335,7.0,24.0,23.0,,22.0,200.0,true,,2026-02-14 19:25:21.686462+00,Fıstık Ezmeli Çikolatalı Dondurma,günlük
d7b0d65a-3354-4ebf-95e3-9d1aa9d3ad8a,Boneless Wild Salmon Fillets,Lidl,4056489757580,protein,1 portion (89 g),133,21.3,0.6,5.1,0.6,0.1,238.0,true,,2026-02-14 19:34:40.502705+00,Kılçıksız Yabani Somon Filetoları,protein
d7b2237d-932a-480a-84e8-8a35cabc059a,BREAKFAST Cocoa with choc chips,belVita,7622210740427,snacks,1 serving (45 g),439,7.9,66.0,14.0,6.8,27.0,248.0,true,,2026-02-14 19:44:02.262981+00,KAHVALTI Çikolata parçacıklı kakao,atıştırmalıklar
d7b25515-f6e2-46eb-843a-ea66620c8db1,"Noodle soup, chicken",Nongshim,31146030880,other,0.5 BAG (60 g),467,10.0,63.3,20.0,1.7,1.7,1500.0,true,,2026-02-14 19:28:48.70834+00,"Erişte çorbası, tavuk",diğer
d7b68e94-a3dc-4698-ac5f-08872e84c33d,Provençale,"Carrefour,Carrefour Classic",3560070671212,grains,100g,48,1.6,7.0,1.1,1.7,5.2,316.0,true,,2026-02-14 19:38:37.750199+00,Provençal,tahıllar
d7bf7244-3672-4ee5-ae19-21a5f53be841,Purée d'Amande Complète Tunisie,Ethiquable,3760091727749,fruits,1 serving (100 g),638,24.0,8.7,54.0,7.9,4.3,8.0,true,,2026-02-14 19:20:39.071786+00,Tunus'tan Tam Badem Püresi,meyveler
d7c4bc46-a665-403d-8c03-c9443d7f7bea,Fond de veau dégraissé boîte,Maggi,7613039834657,protein,100g,316,9.0,66.4,1.1,1.0,15.9,0.0,true,,2026-02-14 19:32:15.379239+00,Yağsız dana eti suyu konservesi,protein
d7c6c1a1-e130-4fd2-aeef-ebc9db5e0b93,Street Kitchen Kung Pao Chicken Asian Stir-Fry Kit,Street Kitchen,9334279004607,protein,100g,93,1.6,17.0,1.6,,9.4,1000.0,true,,2026-02-14 19:31:16.781525+00,Sokak Mutfağı Kung Pao Tavuk Asya Tavada Kızartma Seti,protein
d7c80b82-cda6-460b-9b7d-67a4af76567a,Chicken Tikka with Kale & Rice,Chef Select,4056489825111,grains,1 pack (380 g),120,7.8,15.0,2.7,2.1,0.1,0.5,true,,2026-02-14 19:40:20.050569+00,"Tavuk Tikka, Kara Lahana ve Pilav ile",tahıllar
d7ca5099-60b4-4619-a562-c59e526ac129,Forelfilets natuur - gerookt - zonder vel,Golden Seafood,27066850,protein,"62,5 g",117,19.0,0.0,4.5,,0.0,800.0,true,,2026-02-14 19:34:14.379625+00,"Doğal, füme, derisiz alabalık filetosu",protein
d7ce6d64-313f-4bce-8113-92c21a0fda66,Boulghour de blé à la Tunisienne au Raz-El-Hanout,Céréal Bio,3175681072763,vegetables,220 g,159,6.3,21.0,4.1,6.5,4.7,312.0,true,,2026-02-14 19:23:01.406022+00,Raz-El-Hanout ile Tunus usulü buğday bulguru,sebze
d7d1e676-c130-488a-80de-c45e0b9b11c9,Apple Pie Stuff'd Bites,"Bobo's, Bobo's Oat Bars",829262000371,snacks,1 piece (37 g),378,5.4,67.6,10.8,5.4,29.7,135.0,true,,2026-02-14 19:28:05.515481+00,Elmalı Turta Dolgulu Lokmalar,atıştırmalıklar
d7d56052-6883-41fc-9bc6-fb3bcd960c20,Fresh ravioli,Tesco,5059512726903,protein,1 portion (195 g),186,7.0,28.7,4.2,2.9,1.9,0.0,true,,2026-02-14 19:32:00.573851+00,Taze ravioli,protein
d7d6a778-6d6f-426e-adca-8da3a8836141,Perly,Jaouda,424942100992,dairy,80.0g,97,8.0,9.4,3.0,,,0.0,true,,2026-02-14 19:37:19.897643+00,İnciler,günlük
d7d76496-99d7-4baa-b881-f24c8af8012b,Biscottes au blé complet x36 tranches de 300g,U,3256225722075,grains,25 g,386,13.0,65.0,6.0,10.0,3.5,440.0,true,,2026-02-14 19:37:59.74037+00,"Tam buğdaylı galeta krakerleri x 36 dilim, her dilim 300 gram",tahıllar
d7d8f689-8847-4382-91cc-11733576290a,Roasted Red Peppers in red wine vinegar,cooks&co,5060016801430,vegetables,1 serving (100 g),23,1.6,2.2,0.3,,,0.0,true,,2026-02-14 19:34:01.865748+00,Kırmızı şarap sirkesinde közlenmiş kırmızı biberler,sebze
d7e0a25f-b78c-4deb-9f93-4a3a2e5ed950,BLUEBERRY PASTRY CRISPS,Kellogg's,38000490620,snacks,1 serving (25 g),400,4.0,80.0,8.0,4.0,28.0,320.0,true,,2026-02-14 19:28:05.515481+00,YABAN MERSİNİ HAMUR CİPSLERİ,atıştırmalıklar
d7e4abd1-a8de-4eee-ae15-0a5bf09ba9b9,Nescafé Dolce Gusto - Ricoré Latte,"Nestlé, Dolce gusto, Nescafe",7613035001848,beverages,180 ml,373,11.8,47.1,12.5,11.0,47.1,400.0,true,,2026-02-14 19:42:54.177034+00,Nescafé Dolce Gusto - Ricoré Latte,içecekler
d7e6ae22-dd29-4c19-83a9-22d836f0b0f7,Pitted prunes in fruit juice,By sainsbury's,1202137,fruits,100g,123,1.2,27.2,0.5,2.3,19.0,16.0,true,,2026-02-14 19:42:38.370005+00,Meyve suyunda çekirdekleri çıkarılmış kuru erik,meyveler
d7ecdccd-605b-4989-9973-252074fe6492,Whey Protein Bar - Coconut Almond,NO!CE,674814,protein,1 bar (40 g),348,25.0,44.0,7.8,17.9,12.5,147.0,true,,2026-02-14 19:21:34.547521+00,Peynir Altı Suyu Protein Barı - Hindistan Cevizi Badem,protein
d7f06455-8271-4675-9960-aa0d6ff288a9,Protein Bar Whey Grego Coffe Cream,Nutrata,7898599214914,protein,40 g,448,27.5,35.0,21.2,3.5,15.0,212.0,true,,2026-02-14 19:24:24.01332+00,Protein Bar Whey Grego Kahve Kreması,protein
d7f404ab-dc3a-4e7c-b02f-b83af13106c0,Raw Fruit & Nut Bars - Bakewell Tart,nākd,5060088703885,snacks,1 bar (35 g),398,7.9,52.0,15.7,7.7,44.0,11.4,true,,2026-02-14 19:21:59.889393+00,Çiğ Meyve ve Kuruyemiş Barları - Bakewell Tartı,atıştırmalıklar
d7f8ff9f-6702-4d94-808a-0a5072ca5804,Filets de harengs de Fécamp fumés Classique,Delpierre,3038680063388,protein,200g,176,17.0,0.0,12.0,,0.0,1600.0,true,,2026-02-14 19:33:07.184324+00,Klasik Füme Fécamp Ringa Balığı Filetoları,protein
d7fc0639-9846-4cc7-91ac-98f5109b8915,Milk chocolate rice cakes,Kallo,5013665116714,grains,1 Rice Cake (16.7 g),496,6.7,62.0,24.0,,30.0,31.0,true,,2026-02-14 19:39:52.888009+00,Sütlü çikolatalı pirinç kekleri,tahıllar
d800eb21-3d42-4ebf-add9-3e50125b0edd,Biscuits tablette,"Bio Village, Marque Repère",3564707181785,snacks,100g,514,7.1,61.0,26.0,2.6,35.0,160.0,true,,2026-02-14 19:28:05.515481+00,Tablet bisküviler,atıştırmalıklar
d805163d-e033-4ff6-bec7-1d67cdd63593,Monster Energy Ultra,Monster,5060947546363,beverages,500 ml,2,0.0,0.9,0.0,,0.0,80.0,true,,2026-02-14 19:22:54.999822+00,Monster Energy Ultra,içecekler
d806695e-1b6c-4018-a86c-c0f4931879cd,Yogurt greco Total  0 %,FAGE,5201054017616,dairy,100 g,54,10.3,3.0,0.0,,3.0,40.0,true,,2026-02-14 19:37:24.58444+00,Yunan yoğurdu Toplam %0,günlük
d806a5b9-0ead-47c9-a4f0-e7ac271230f9,bruschette chips,maretti,3800205875109,snacks,100g,453,9.1,71.0,14.0,3.3,5.5,800.0,true,,2026-02-14 19:38:02.340851+00,bruschetta cipsleri,atıştırmalıklar
d80ce91c-b8a7-4839-acfa-8af672a1a30a,Бекон,PIKOK,4056489294153,protein,100g,391,18.0,1.0,35.0,,0.5,1100.0,true,,2026-02-14 19:34:22.981503+00,Bacon,protein
d80d3b42-efa4-42f0-9610-b503381af7c1,EN RULES R TABLE MANNERS i use 5% FAT During Cooki,Sainsbury's,288149,protein,100g,168,31.0,,4.7,,,92.0,true,,2026-02-14 19:32:11.196206+00,EN KURALLARI SOFRA ADABI KURALLARI Pişirme sırasında %5 yağ kullanıyorum,protein
d8123635-a9c0-4582-975b-4fd73d1186ce,Yaourt Saveur Vanille,MONTBERTILLE,3701002404243,dairy,100g,93,3.1,13.0,3.2,,12.0,40.0,true,,2026-02-14 19:37:43.332543+00,Vanilya Aromalı Yoğurt,günlük
d814e0eb-3263-45e3-a9c2-41a4287998c5,PROTEIN INSTANT OATMEAL APPLES & CINNAMON,QUAKER,30000570425,grains,1 packet (60 g),367,20.0,65.0,5.0,8.3,21.7,350.0,true,,2026-02-14 19:41:20.69552+00,Elma ve Tarçınlı Proteinli Hazır Yulaf Ezmesi,tahıllar
d81725f1-93df-4bc3-aded-12d1298b5bd5,White Sourdough bloomer with green and Kalamata olives,Coop,5000129341874,grains,100g,249,6.8,42.0,4.9,3.9,2.0,464.0,true,,2026-02-14 19:38:06.395523+00,Yeşil zeytin ve Kalamata zeytinli beyaz ekşi mayalı ekmek,tahıllar
d8185c24-5050-423f-87ba-772f49e6b4c0,Indomie Mi Goreng Fried Noodle 85G,Indomie,89686010947,grains,1 serving (85 g),435,8.2,63.5,16.5,2.4,9.4,1260.0,true,,2026-02-14 19:39:22.960592+00,Indomie Mi Goreng Kızarmış Erişte 85G,tahıllar
d81b477c-a379-4b64-8494-352c5f7f8d00,Penne aux deux saumons,Côté Table,3564706723368,protein,100g,148,7.2,16.0,5.5,18.0,0.9,216.0,true,,2026-02-14 19:32:53.168204+00,İki çeşit somonlu penne makarna,protein
d81ebede-54b2-40c9-bafb-a5af0cfc7b01,Milk chocolate Rice cakes,Tesco,5057753907761,grains,17.5 g,480,7.2,63.1,21.4,3.1,30.1,40.0,true,,2026-02-14 19:39:52.888009+00,Sütlü çikolatalı pirinç kekleri,tahıllar
d824c40b-deff-4bfc-9f61-43766bd4ab0b,غلال القمح,Jaouda,6111242102002,dairy,3g,106,3.5,16.0,3.0,1.1,7.5,0.0,true,,2026-02-14 19:35:27.649902+00,buğday verimi,günlük
d8274ff7-0c25-4dfd-b099-9e4591e1c222,Awake Koffein - Au goût de framboise,Vitamin Well,7350042717637,beverages,1 portion (500 ml),17,0.0,4.2,0.0,0.0,4.2,51.0,true,,2026-02-14 19:22:53.051199+00,Awake Koffein - Ahududu Aromalı,içecekler
d82a5bc2-aecb-4526-8ea6-1be74a3b434d,Kupiec Rice Cakes In Dark Chocolate,Kupiec,5906747171742,grains,100g,467,6.7,66.7,23.3,6.7,26.7,0.0,true,,2026-02-14 19:40:11.010224+00,Bitter Çikolatalı Kupiec Pirinç Kekleri,tahıllar
d82d97c2-c13a-44d1-bfab-ec23c9764645,2 dry aged beef burgers,Marks & Spencer,29064779,protein,100g,263,18.5,2.1,20.0,0.5,0.2,180.0,true,,2026-02-14 19:32:33.759499+00,2 kuru dinlendirilmiş dana burger,protein
d831c92e-f7be-4f3a-bf75-12f5109ddcc5,2 breaded chunky cod fillets,Waitrose,5000169537213,protein,1 portion (157 g),169,13.8,13.9,6.4,0.8,1.6,276.0,true,,2026-02-14 19:32:47.216121+00,2 adet pane harcıyla kaplanmış kalın morina filetosu,protein
d832899a-51f1-4246-bd13-497aa0d7ab33,Beurre doux,Monoprix,3350030139278,dairy,10 g,743,0.7,0.5,82.0,,0.5,12.0,true,,2026-02-14 19:25:11.042566+00,Tatlı tereyağı,günlük
d835388f-b84c-497c-a8ea-a05359a1cbc3,Pâte à tartiner Noir cacaopasta imp,"Jardin bio, Jardin biologique, Léa Nature",3478820005654,snacks,15g,553,7.1,41.0,38.0,9.5,34.0,16.0,true,,2026-02-14 19:43:55.470008+00,"Bitter çikolata kreması, kakao ezmesi, imp",atıştırmalıklar
d83b2a31-3c4a-4735-b497-03bf1c73032b,Gold Tea Bags,Lidl,4056489129080,beverages,100g,1,0.1,0.2,0.0,,0.0,0.0,true,,2026-02-14 19:43:41.677789+00,Altın Çay Poşetleri,içecekler
d8452cba-5228-4c6e-a8bf-587120198da9,Blanc de dinde,Fleury Michon,3095759578013,protein,100g,104,22.0,1.0,1.3,,1.0,680.0,true,,2026-02-14 19:34:01.865748+00,Hindi göğsü,protein
d84904d4-40ac-4bdd-a423-1214f2c26eda,Croûtons à l’ail -25% de sel Tipiak,Tipiak,3185200001112,grains,20g,439,10.5,73.2,12.7,5.1,3.5,640.0,true,,2026-02-14 19:38:15.218027+00,Tipiak Sarımsaklı Kruton -%25 Tuz,tahıllar
d8585942-fce3-4561-9d9e-b520b4ceb6cd,12 surimi,Auchan,3596710344031,protein,50 g (50 g soit une portion de 3 bâtonnets),110,7.5,12.0,3.5,0.5,3.0,520.0,true,,2026-02-14 19:32:58.189416+00,12 surimi,protein
d8598d0a-0066-4c7e-84de-0cec9c2d6310,Purdey’s  Natural Energy,,5010102243156,beverages,100g,63,0.0,14.0,0.0,,13.0,0.0,true,,2026-02-14 19:22:54.999822+00,Purdey'nin Doğal Enerjisi,içecekler
d85ab8cc-3fc3-4e1c-8737-516503a997a0,Fidea de Ciuperci,Rollton,4605496001645,other,60,270,,,,,,0.0,true,,2026-02-14 19:28:50.830989+00,Mantarlı Erişte,diğer
d85bb058-6875-446e-baf9-7b881672c178,CHICKEN NUGGETS BREADED NUGGET-SHAPED CHICKEN PATTIES,APPLEGATE NATURALS,25317055185,protein,6 nuggets (84 g),190,13.1,16.7,8.3,,1.2,393.0,true,,2026-02-14 19:31:27.824166+00,TAVUK NUGGET'LARI: EKMEK KAPLI NUGGET ŞEKLİNDE TAVUK KÖFTELERİ,protein
d86fec7f-4f62-4699-94f8-b52fe6dd8fb5,Twister Mini,Twister,8711327576957,beverages,1 ice lolly (50 ml),78,0.5,17.0,0.5,,13.0,8.0,true,,2026-02-14 19:42:22.270104+00,Twister Mini,içecekler
d873bd98-6f73-4ced-b6a8-8bcde8715929,Blanc de poulet doré au four,Monique ranou,3250391749072,protein,35 g,103,20.6,1.2,1.8,0.5,1.2,712.0,true,,2026-02-14 19:31:13.900917+00,Fırında pişirilmiş altın rengi tavuk göğsü,protein
d873bfcf-5a9c-4363-b18a-4a7f13c652da,Wholewheat Penne Pasta,ASDA,5054781025276,grains,83g,147,4.8,28.0,0.9,3.7,0.5,4.0,true,,2026-02-14 19:39:03.592105+00,Tam Buğdaylı Penne Makarna,tahıllar
d8772a59-16bf-4997-b342-aef81e123190,Tortitas de Arroz Integral,"Continente,Continente Equilíbrio,Equilíbrio,SONAE",5601312070337,grains,6 g,388,9.4,80.6,3.0,3.1,0.8,275.0,true,,2026-02-14 19:39:58.398916+00,Esmer Pirinç Kekleri,tahıllar
d877fbc7-98fe-4703-9e43-68e42b401777,PARÓWKI Z FILETEM Z INDYKA,PIKOK PURE,20902575,protein,200,190,15.0,0.9,14.0,0.0,0.9,0.0,true,,2026-02-14 19:33:50.34637+00,HİNDİ FILETOLU SOSİS,protein
d87dd901-d321-4839-ac75-da022d5520d6,Jamón de pavo,Consum,8414807512208,protein,100g,104,15.0,2.0,4.0,,1.5,768.0,true,,2026-02-14 19:34:01.865748+00,Türkiye jambonu,protein
d87e99ce-0b1e-4584-923a-22d5728418b0,Fruit & Oat Bakes apple,Go Ahead,5000168197586,snacks,100 portion (100 g),390,3.6,74.5,8.6,1.7,7.8,85.4,true,,2026-02-14 19:27:56.541631+00,Meyveli ve Yulaflı Kekler (elma),atıştırmalıklar
d8810dfc-22df-456c-97df-1265c0ee9e95,Bio passata,"DmBio, dm, dmBio (DM)",4066447238624,vegetables,100g,24,1.4,3.6,0.2,1.0,3.6,160.0,true,,2026-02-14 19:23:21.103234+00,Organik püre,sebze
d881d4dd-0a05-4ce2-a44c-71472e9aa95c,Instant-Nudeln Huhn,Ming Chu,4311596618064,other,380g,76,1.5,10.2,3.2,,0.4,360.0,true,,2026-02-14 19:28:44.185835+00,Tavuklu hazır erişte,diğer
d885782d-d88c-4139-91e3-962da3a296e9,Zero Protein Wafer Fresa,Prozis,5600499526002,snacks,40 g,390,31.0,38.0,14.0,5.3,16.0,80.0,true,,2026-02-14 19:28:05.515481+00,Sıfır Proteinli Gofret Fresa,atıştırmalıklar
